business_id,date,review_id,stars,text,type,user_id,cool,useful,funny
lgbKg9Nnqa4n3waMex2etg,2008-06-17,LE84qZ4F9Q4PeNiIHy0PNA,3,"So, my eye has been bothering me for months now and i decided to go there to have it checked out again. Yes - Again! I went there when it started first and had it looked at - ""Nothing wrong, here are some artificial tear drops."" Humm ok. Months later i am still in pain. So, i call and ask for appointment with another Doc. I show up there fashionably 10 min early, check in, put my ass in the chair and wait. And wait. And wait some more, for the total of 40+ min. Aaaaaalright, i had worse waits before. So i go in and some super unpleasant lady asks me some questions and leaves. Then Doc comes in and does whatever they do there. Sure enough there is some other elderly chick there in tow for some reason. Just standing there glaring. Geesh What is up with that?

So, anyhow - 3 stars! For the long wait and super unpleasant stuff. Where they found those witches anyhow? 

""Its alright""",review,vWCksqJJfYjGGdD-yb9qGA,1,1,0
LsHqtkdZPorIC9xOZEpz6A,2008-11-17,yKY_1a3ZKrVmPOEK7MluIQ,3,"I had lunch at Villalpando's with a group of co-workers and this place is A-OK. The food wasn't spectacular, but everyone was satisfied with it and the prices are reasonable. The restaraunt was not very busy which makes it an easy place to go to with a large group. The service was friendly and had no problem with making substitutions to the menu items. I do like that they offer chile relleno that's not breaded and fried!",review,ZqLf-FPtyNpnkYoHOH490g,0,0,0
C0Oax-LBEFf0mmPSugymEQ,2009-06-08,IS2G_age9UkbygBMZ_sZfQ,5,"Best whole in the wall Chinese food in the west valley! I have been going here as a kid and I would go there again and again. Take out is great and I would recommend getting take out there. Now, eating there I might not suggest, taking the food home is awesome!",review,acOfAooftS7jdWlhyI0CQw,0,0,0
Jc_DTEvDNo0jQiYjJt_BCw,2012-09-03,ApUoLY9j4GB4UCZQKCl2tA,5,"Beautiful hotel, great rooms, best views out of the resorts in the immediate area.  Service is comparable to a Ritz Carlton.  Very understated and clean feeling, yet still over the top luxurious.",review,tmenRuxwRehYPOYOPjO6uQ,0,1,0
1HNEj6kcEw369RX9Vlcixw,2011-04-10,XB0bnayqaDoCuiJI6P503g,4,"My super close, local taco shop. For me, consistency is key, and Filiberto's is always a step above most other restaurants ending with ""to's"" in that regard.  I'm fairly mental for their Chicken Soft Tacos on corn tortillas. Larger than a typical street taco, they are almost sized more like a mini burrito - Shredded Chicken, a red pepper sauce, lettuce, and melted cheddar = AWESOME. Tuesdays they are only $1, all day!  Finally their Adobada tacos are a bargain at thrice the price. Avoid the Chili Relleno burrito, however. It may be one of the worst things to ever get passed through a drive-thru window.",review,nbofxFWHORebBHh10OgYLA,0,0,1
V7Da92RVtaWGTL6GNkPT8A,2010-06-04,HOeqfwT3dhxxxBoWi6CETg,2,"Stayed for a few days. Was not impressed. I prefer Marriott, but was not available. The room was clean and check in was good. The pool and fitness center sucked. I had dinner in the restaurant, a hamburger. It was good. Over all downtown Phoenix sucks, nothing to do after 6PM.",review,Bq6IP1DqzchTmpePXnOfvA,0,1,0
YqcPBiZMeCjZFlJlA28zwQ,2011-06-14,eJoSw-0dNiEkJVBSEV2inQ,4,"I'm a bit of a sandwich addict. This place has the BEST tuna in town, hands down! Cheaper than Jimmy Johns, a bit more than Subway - but the fresh, locally sourced ingredients make up for it. It gets a little packed at lunch hour, so I recommend calling or faxing your order in first. 

Try the #4 or #10! The potato salad is also amazing. I have not had a chance to make it in for breakfast, but I want to. A few times, I ended up going down the street to the second location because they ran out of bread (they are that good). The other location is a lot less busy and you might get hit on by one of the dudes there, but this one has Renee behind the register and she rocks (and also owns).",review,zNboC5RhzoDLh-CffdIMzA,1,2,1
luCSjoNQ9q_0QIjKKOy2pQ,2012-06-21,5OS9zcOMFxDHemh5VIzIyQ,2,Beer Selection 10/10 however service is 1/10. Staff lacks product knowledge. Specials are not mentioned. Wait time is long. Staff makes you feel like they are doing you a favor by taking your order.,review,-2jevGd5B6dqAT7AwBW6lA,1,0,0
1DjRf3AdYpdlC1Df9KD6rA,2010-02-16,cMiI02mYDrr7fWJyTEz1YA,3,"I went here due to a Restaurant.com coupon. The menu was expensive, which made me think that it was a fancy place, but it turns out that the food was expensive because it was a restaurant inside a hotel! It was inside the Sheraton and I didn't see any signs outside indicating it was there. We'd made reservations since it was a Friday night, but they really weren't necessary, as there were only two other families in the restaurant. We'd dressed up. We were the only ones.

The restaurant area was really very modern beautiful. They'd made good use of lighting effects and there was a large, full bar wrapped along the back portion.

We ordered the Pan-Seared Cheese (which were basically fried cheese poppers - delicious, but definitely overpriced considering only 4 of them came on a plate) as an appetizer. My date ordered the Baron's Burger (your basic burger), and I ordered the Valley of the Sun Ribs. The ribs were a little dry, but I really loved the ""Arizona croquette"" that came with them. It was fried crispy on the outside with creamy mashed potatoes on the inside.

With the restaurant.com coupon, the meal was reasonably priced, but without it, I would have felt a little ripped off.",review,U3uT-Phb8iL2iuZpAROZlg,0,0,0
TMZP6Kzkc-FytzgbgIC9JA,2011-02-24,Q-DQal55CVKqAvAhRZkWMQ,4,"This was my second time dining at this Benihana (not my first teppanyaki experience), and we were out for one of my bf Sarah's birthday. We had a 7:30 reservation, and were seated at around 7:40 (why they make reservations, who knows?). 

There were six of us, and another couple was seated at our table. One of my gripes with this style of cooking, is that the dining space is super tiny. With all of our drinks (one each) at the table, there was hardly any room for error. Either way, our server was super nice and took very good care of us. The meal was good, albeit expensive, which is what one should expect when going to Beniana's. Everything was cooked great though, very fresh and yummy. This is definitely a place that you come for the experience as well as the food.",review,6OWHDbEq23f24Vki_veHBA,1,0,0
LEQUQuNEByxWNpv4eWYq1Q,2012-07-19,FM-uVqNpzz1X4N9u5X4IAQ,5,"I'm in (puppy) love with the new Wag N'Wash in Scottsdale...

I'd been to the Phoenix location years ago and remember wishing they were closer to my home, and my wish was granted... this new location is less than a mile from where I live!

Minnie and I popped in a few weeks back for a self-serve bath.  I initially called to see if a groomer was in, but they were booked out for weeks.  Doing it myself was actually not only cheaper, but it was fun... and a good bonding experience for me and Min as well.  Sara helped us out and explained our options.  We decided on the ultimate wash which included an extremely efficient shampoo and conditioner, brushes, towels, cologne, etc... It was easy and quick - bonus! Minnie was clean and fresh within 20 minutes or so!

Of course we spent a tad bit more time at the store doing some shopping and I was impressed with the dog food selection, homemade treats, eco-friendly collars and leashes, etc...

I'll definitely head back to Wag N' Wash again really soon... so psyched that they moved to my 'hood!",review,fczQCSmaWF78toLEmb0Zsw,5,6,3
SDwYQ6eSu1htn8vHWv128g,2011-08-15,w8tpt4mg3nlYXoG7LC6cVg,5,"Great food, great Sangria, great live music, great vibe, great service EXCLAMATION MARK. Overall it was a great way to spend a Sunday afternoon.",review,8U6I0GuBasZa9rapy2H-8A,0,0,0
-yxfBYGB6SEqszmxJxd97A,2012-07-07,jqgQg-i2lxWVKFN7ciZmjA,5,Amazing. Romantic!,review,aom-4my104ueMEqRBf3log,0,1,0
sbsFamEj5wDxNAjUKrMcSw,2011-03-28,JnF3vwi8TB-H07oS41AKbA,4,"I have been here three times now.  Each time I brought a different guest. I have become a huge fan of their Green Chili Burger (I cant remember the correct name).  Sweet potato tater tots and the sweet potato french fries are great.  The chicken sandwiches rock, as well.  

I like the venue. And, I have always liked the service.  I keep coming back here because everyone has enjoyed it, found something on the menu they like, and I often crave that burger.  Give RnR a shot!!",review,-qEO4PkRNlkmQKvpB0Im2Q,1,1,0
sMO71vGV8wkKujOle3-v7g,2012-02-29,coQQbIXXnMPwHWto9j-XrQ,4,"This place is pretty darn good, if your into bbq. My husband ordered a burger with bacon, brisket and cheese, this was very tasty! I ordered the bbq chicken salad, room for improvement here. It was plenty big, but lacked in significant flavor. Mostly lettuce, a small amount of corn, almost nothing else to speak of.  The reason I gave it four stars is because of the burger and fries that were pretty awesome.  I guess it's just not a place for salads.  The customer service was great as well. They were training a new girl, but she had a wonderful attitude.",review,4Q3pqQ-WR7kSBJyhQvRipw,1,0,0
0dORc6ckZw5HezR3BuSsqw,2012-05-29,-anI_3FEizR1wNUkXRRmcg,5,"Absolute greatness!!!

Service: friendly

Food: TRY the faux chicken wings (I crave this)
Kung pao noodles
Vegan chilli fries

Ambiance - A+

Tip: don't order the faux chicken wings Togo. Soggy experience plus they add the carrots, cucumber, celery in the box and close it. Equals the case of raw cooked veggies. 

Go next door to nami for dessert!!",review,SqE440A80WYwajn_qTM9SA,0,0,0
FV0BkoGOd3Yu_eJnXY15ZA,2011-05-17,Jz3RU93vI7YWcfOpbe9tQw,5,"Tried the Restaurant Week special, and chose the Stetson chopped salad, mixed mushrooms with polenta, and bread pudding.  The Stetson chopped was amazing.  The preparation is beautiful when they bring it out, and then the taste is the perfect mix of sweet, savory, crunchy, soft once the salad is mixed up.  I tried some of the testosterone salad, which was decent, and filled with a lot of well prepared beef, but it didn't quite compare to the chopped salad.  

Just as a general side note, if you choose the restaurant week menu and have the chopped salad and then the mushrooms, I think the flavor of the chopped salad is more bold than the mushrooms, so the mushrooms will taste bland to you.  This happened to me as I transitioned from the salad to main dish, but when I took the mushrooms home in a to go box and ate them later, the more delicate flavor showed through and I appreciated it a lot more.  

The bread pudding was amazing.  Perfectly moist, with lots of flavor, and not too sweet.  

Service was excellent (Thanks Owen!), and along with the extensive selection of wines, they also have some more unique beers such as lambic, as well as a nice selection of non alcoholic sodas (The cream soda is locally made and very tasty!)",review,uZbTb-u-GVjTa2gtQfry5g,1,1,0
-_Ke8q969OAwEE_-U0qUjw,2008-11-01,BTI97Zws3dNdwM-u6uJxhw,4,"Some amazing friends of mine surprised me and set up a whole birthday dinner at Jug 'n Barrel! This was my first time here and was shocked at how cute the place was. Even in a strip mall it actually had a fireplace which gave it a very cozy feel. The wine list is great and not too intimidating. We had a great server who even put together a wine flight to match my sweet tooth. The only thing that knocks a star (More like 1.5 stars) off the rating is the completely average food. We had a group of about 12 and ordered several appetizers and all of us ordered entrees. I don't think any of us were blown away by our meals. 

Although I will not return for a meal, I would return for wine with friends.",review,5RxpP2Woo7CpOGUmKgDyAw,0,0,0
AaKlegu7gmOCD4rEESF76Q,2011-01-05,hShE1Px4tDIo0B1eMG92vw,3,"I see one word come up again and again in the reviews for this place: ""Cute"".

Well, it is cute. The lighting and furniture and concept are happy, kind and appealing in an innocent way. The patio is cute, too.

And it's not Applebee's. Oftentimes I'll be with a group of people trying to decide where to eat and drink. Someone will say ""Applebee's at Central and Camelback"". There will be groans. Then someone will think of Maizie's across the street and the response is ""well, it's not Applebee's"". Then we go there.

Aside from that, ummm . . . well . . . . .",review,nDBly08j5URmrHQ2JCbyiw,1,2,1
tZXPhvufHhfejGrRp554Lg,2012-02-18,QqGwjNJQZudq6lOLF3PWHg,4,"Went here tonight with a friend and we had a wonderful experience! We decided to start with the calamari which was just ok but I am more partial to the fried versions so that could have been part of the problem it was a little on the rubbery side and wasn't packed full of flavor. The bread that came with it though was absolutely amazing, hands down one of the best breads I have ever had. It also had a mini salad with it that had a wonderful dressing so we focused more on the bread and salad as opposed to the calamari. For dinner I decided to go with the lamb and potatoes which was 3.5/5 stars. It had decent flavor but I definitely have had better. The potatoes were very delicious though :) My friend had the duck and potatoes and it wasn't gamey and fell right off the bone which was great. It had good flavor but once again I have had better. For desert I got the pear/almond pastry(tart? can't remember) and it was absolutely amazing!! Soooo delicious and had a great balance of sweetness and was the perfect size. My friend got the blueberry and lavender desert with red cake and white chocolate which was very good as well and you could taste the lavender which was delicious but overall I don't think I would have been able to eat the entire thing myself as the sweetness level was very high.

This was a very cute restaurant and the staff was wonderful and very helpful. We had a great experience here and are looking forward to returning! I definitely recommend people try this!",review,KsQQOQ3ngmh_Yk6RmTo2ug,0,0,0
OzX6PCBFBAwqyTCN_EACtg,2009-02-13,bHBpN81urn3DhZfDrx9L8g,4,"Cool stable up in Cave Creek where my wife and I took a sunset ride. Very casual environment with some folks who seem to like what they're doing. 

I got a horse named Sox who wanted to move forward all the time, but was easy to control. Our guide was very informative and casual at once, had fun with us and did a great job including everyone. 

That pig is humongous! Easily the biggest pig I've ever seen. I can't believe that guy can walk around. I want a pig like that.",review,qX-uubS-40UXci2goy4LGA,0,1,0
IGrp61aiyR-PtL581brrcg,2008-06-30,bHoKy2Dt9lPdZRLJc0NGTA,3,"Side Door, West on Hayde, a small location that does it right. 
 If you respect the Chicago area you will recognize Vienna beef right away.  

I really enjoy the italian beef at this location, its hard to find a place that serves Italian Beef (see Defalcos Scottsdale Rd).  Bianca was our server and was very helpful for my first time, at the restaurant. If you live in the area check this place out for a quick bite to eat.  

Where are all the other reviews?",review,0qIsBt4EzBDCKrIviV55Ew,2,3,0
rZbHg4ACfN3iShdsT47WKQ,2011-10-01,hiF2ACdSzB-08TIiBls1lQ,4,"This isn't your typical bbq place, where you wear bibs and there's country music playing and bbq sauce flying everywhere - that's how we do it in Texas. At Bobby Q's, its more formal; there's a nice ambience, there's a full bar, and you eat with forks and knives. 

The Pros:
The great service
The 10% off by checking in on yelp - yay!
The complimentary cinnimon sugar donuts at the end which are HOME MADE - dayum, those things were awesome
The pineapple drink - its a real pineapple filled with a ton of alcohol but guess what? It tastes like juice...which means its dangerous. Drink at your caution.

Cons
Their sides could be better - The mac and cheese was way too thick and unfortunately, didn't match the rave reviews. 

Another interesting fact - there's a club next door so you can get your grub and then dance it off",review,oJTwHtNlipl1iqaFV7HHZA,0,0,0
BFZHdg2TRrgw56CyqkSryA,2011-12-01,2dZwxXz1ULr_SQ7ZDCAoRA,3,"I came here with a friend for a Groupon dinner.  We got an appetizer assortment , an entree each, and a house margarita.  The app plate came with mini chimichangs (yay), chicken taquitos (yay), cheese quesadilla (nay), and wings (ok).  I had a decent chicken fajita, and my friend loved her steak fajitas.  The drinks were a little too strong in my opinion.  Overall, I would need another try at this place without the Groupon deal, and see if they can execute more flavorful food.",review,AkJFqLqHHAKY3H5R8p7cPQ,0,0,0
sAwxt4I4gTiL-08nyarJbg,2011-05-02,8BiDORbHvGzhrPGbVKiTEQ,2,"Get the White Chocolate but leave the Strawberries and Cream flavor, too faux-berry/chemical tasting.",review,7z6uuJ3fuaurG4dmdGidJw,2,3,2
vARjqeIkSNsazHltujiq4Q,2009-04-27,dpycAue1wVYLP0_Js18Avg,5,"Being English and missing a lot of the things we can't get over here we were delighted to have found this place.  I have not tried all of the pasties and have stuck to the traditional ones that we get at home, i.e, cheese and onion and cornish and they are very good!!  I sent my husband there to buy their half baked ones so we could freeze them and have whenever we get the craving and I ended up ordering $80 worth without any regrets.  Needless to say my freezer is full of pasties and I even have a couple of ones I have not tasted before, so looking forward to trying those.  Have not eaten in the place either but quite frankly the food is that good I don't it would matter what it's like inside.  Also just noticed this is the Mesa shop we have only bought from the newly opened on in Tempe.",review,BkdQfuEXY8k1karD0R9T1w,1,1,1
cU6u5Plu0fD2fIvLig7z1Q,2009-02-21,_7hvqxBUo009MXtcBnE4AA,2,"Had a couple of happy hour apps here, all flavorless. Bacon wrapped scallops: bacon undercooked, scallop overcooked.  Seared Ahi Tuna:  flavorless.  Pork sliders:  Not bad, but not memorable. Service was good. Go to Tutti Santi in the same mall instead.",review,WnrKtdSeJhh_H1XM3oOXgg,0,0,0
_tkAI5Q5XQSfgbqJzDKSDQ,2011-02-09,Ij3tYiITRFl6RyMT7lHvwQ,4,"I had my rehersal dinner here for my wedding.  I had a lot of people coming in from out of town and staying at the Vally Ho so we chose this place because it was within walking distance.  I must say I was hesitant because I went with my then fiance (now husband) for dinner one night just to check it out and I was not impressed with the food.  However my very large group was so well accomodated, I couldn't have asked for more.  I would hightly recommend getting the hors d'oeurves packages that they offer.  A great price and something for everyone, they can get a plate and munch at bar tops with drinks while talking to everyone.  It was like having a bar with drinks and food just for my wedding party and family.  A truly great experience and I look forward to using this restaurant in the future for any event that requires a great atmosphere with great food and great service, for a large party.",review,D2NKLp8yrK-49RKslrOnpw,0,0,0
RA2EuX04SHqmayKpLhpNvA,2011-05-07,CEwceGp5g2Qg1pMFkiMuaA,4,"Last night was my first adult play experience. I have been to the theater to see the Nutcracker when I was a kid and I saw the Lion King in New York when I was a kid as well. I remember them being fun, but that's about the extent of my memories of the theater. There happened to be a groupon for the play ""The Mystery of Irma Vep"" that my mom purchased for the four of us (mom, myself, husband, sister) to attend. 

We got there a bit early after dinner and walked around the theater looking at the art that was up around the building. There were places you could grab a drink and relax before the show. At our call time we went in and found our seats. We were up on the balcony in the fifth row pretty much right in the center. We had really good seats. The only thing about this theater that made me uncomfortable and keeps it from attaining that fifth star were first of all the seats. The backs were extremely straight and having a back condition it makes sitting up that straight difficult for long periods of time. The second thing that was a bit uncomfortable was the temperature of the theater. It was a bit warmer than I would have liked. I left coated in a film of sweat. Not pleasant. I was nervous I wasn't dressed appropriately having never been to the theater before, I went in jeans and a t-shirt, but I am glad now that I did because it would have been much more uncomfortable in one of my nice silk dresses than in jeans. 

However the show was hilarious. The part that made it for me was when one of the characters started singing the Rebecca Black ""Friday"" song. Classic! Most of the people in the theater didn't get the reference so there were only a few pockets of young people laughing when it happened. But I found it to be a nice touch and after a play full of references I didn't get, I liked that there was something for us young folk thrown in. The rest of the show was funny, and I am glad that I got to experience it. 

After coming here I am interested in becoming more active in plays and am looking into seeing a ballet soon. All of us really enjoyed this, and I was surprised my husband liked this as much as he did. A good time had by all!",review,2nXFEyQ06RfcdAXIPbxuwA,0,0,0
0qUesn1TBPpPjW20h5Lqfg,2010-12-19,9VoFyB96a1e9kgrTSpqOXg,4,"We go to Fresh Wasabi a lot and usually it's the same thing...the service is not the fastest on the planet, but when you are there with good company you hardly notice. Their sushi is amazing and they have a perfectly priced menu. Love it!",review,jXGaZVodhyHZ_5r7GzxrUg,0,0,0
OkRzw22eDg45do8i-1jHow,2008-09-23,cb34fx-bkonWhxJ5lBHQ9Q,4,"Ok, so I've just come to the conclusion that it's not me....... it's YOU.

I just don't like other peoples used, worn, busted up shit. That said, I really like My Sisters Closet. I've only been in a couple of times but I know potential when I see it in the form of a $400 Louis Vuitton bag. ( I wouldn't purchase it but I liked that it was there) I did pick up a pair of designer (not sure which one, don't really care) sunglasses for $14. Sure, they are probably *gasp* ""last season's"" or whatever but I don't care. They look hot and they cover almost my entire face which is something I look for in shades.

I will be back soon to see what other goodies I can find. That $400 Louis really made me nervous though. Who has so much dough that they can just drop a perfectly good $1200 bag at consignment??........ and are they interested in adopting or marrying me...",review,y9IKf7VckFc-fesWuDwgxg,5,4,10
Pju_pKfvEnUYV9wMVNsacg,2009-01-02,QOKN3doQrjNcLI9PbNXegQ,5,"Even though the new place is limited on seating the food more than makes up the difference.  

I took my wife and kids for lunch.  We had some pulled pork and beef brisket sandwiches, fresh made slaw, and mac and cheese made from scratch like mom used to make.  The kids gobbled up the mac and cheese.  The meat was definately cooked with love.  

Grady's makes their own signature sauce in several varieties.  They sell bottles of it as well.  I liked mixing the Hot with the Super Hot to make that pork melt that much better in my mouth.

I also noticed they do catering.  I've had events catered by some other BBQ joints before, but this food is much better quality and I think I can woo the crowds with Grady's BBQ.

I fully recommend stopping into my new favorite barbeque place in Arizona.

Thanks for making good food Grady.  We all enjoyed it and writing this made me hungry for more.",review,k7gP5z86RNFQuYAOTDAjXg,3,2,2
NDKkce5Au-o_OhIt5f2ZBg,2008-09-28,mbWqhyCAB9kb9VS837WPMA,2,"Jewish girls in Chinese dresses serving Japanese food. If that isn't a recipe for confusion, I don't know what is.

Too bad, really. Because when they first opened up, they had a real Japanese chef who had a respectable career and was trying to make actual Japanese cuisine. He naturally didn't last long in this 1980s pseudo-asian theme park environment. Remember when the owner used to intermittently drop the screens down and fire up the THX system and play movie trailers from last year? The chefs couldn't even see their hands. Now that's setting your priorities!

Happy hour and late night patio is this place's saving grace (for others, not for me). But it's so far from Japanese food/sushi as to make them guilty of false advertising. See my Stingray review for a similar take on the food experience. If you FAIL rice, you FAIL sushi.",review,5kJYTUtFUJT24dWNs6eW8w,5,5,6
XeoeF0twXRV4mUZJgIjc8A,2010-06-30,_DYMS_Mi0ddx_XL5XOy7VA,5,"I love love love the chicken & hummus appetizer. Its served w/ sauteed spinach and pita. Although its an app, its large enough for a light meal. Most times, I get that w/ the beet salad and split it w/ a friend. Perfect. 

For those of you who avoid beets, I think you'll change your mind w/ this salad. The beets are sweet like candy.  Served w/ feta, mandarin oranges, candied pecans and a very unique pear dressing, you forget you're eating healthy. I've been trying to harvest the pear vinaigrette recipe forever!!! They won't give up the secret sauce! :( 

Enjoy!",review,4IxLt4QvCsJEdaNvH9QApw,1,1,0
qrapwnls-3IMg-iaXhkQKw,2012-11-25,j86wTgJqxuIm-6jtMnQlEw,4,Cheap and delicious!  Can't beat that.,review,OhaT3fcYxY1bFdXapGzHag,0,0,0
sbjb1qNUcqQomJvcgPuJCg,2012-11-01,dboSdSJdr0X0aPYlH3anbQ,4,"Consistently great service. Pretty standard food quality for a high end chain. Have really enjoyed this location both when busy and quiet.  Cocktails aren't particularly exciting or strong, but a great wine selection makes up for it.  Best way to describe the experience, 'consistent'.",review,yLUMLAo-qh8-g54wGxZClg,0,0,0
uyuiIvQ3aWZxc1-2i_dQtQ,2009-05-13,svcg6kHypVP3hipG722Lrg,3,"Their food isn't bad, it's pretty hard to mess up gyros, rice, salad, and fries.  When it comes to this type of food it really comes down to preference.  For me, I didn't care for this place.  I like crispy fries, their fries are soggy.  I like Beef & Lamb gyros, theirs are Beef only.  I like a mixed green salad with light onion, they serve a shredded romaine salad with heavy onion.  Their prices are fair, portions large, and service friendly, it's just not for me.  They did have a lot of sandwiches and burgers that looked good, if that's your thing.",review,waD2euOMPTnTzQ0thq3H6Q,4,5,2
4meJyPOhuAKzywUJTmu2hw,2008-01-08,rba5dGcJrTPuaA4ScMiRIQ,5,"I have shared many an awful, hungover morning with my favorite stars from the Gay Corridor. The service can be on the scary tweaker side, but it's a good, simple breakfast that doesn't stress my dehydrated mind to find deliciousness. They've also many different healthy options, not that I've ever done more than glance at those, but it's wonderful nonetheless. It's the crown and glory of Park Central, and the only reason I still consider Park Central an actual place, as opposed to the reality of it just being a bad idea.",review,gq_G5VCDziyEV2-bzGuqzw,4,3,6
FGePlnlKXHxBrxYMNGtdAw,2009-06-23,_q3Mrk2eZpVREwmTle635Q,2,"Five bucks for a bottle of Miller Lite says pretty much everything you need to know about this place.

Also, if you are planning on attending a show here, plan on paying for parking.

I have seen some terrible sound guys here, but it's hard to say if that is the fault of the Marquee - a lot of bands that would play here tour with sound people.

The majority of the problems here are problems with venues of this size everywhere in the country - the parking, the over-priced shitty beer, the strip-search upon entry, the lack of re-entry.

Still, if there was any competition for a venue in that part of the Valley that could handle bands that are as popular as the bands that play at the Marquee, they'd be hard-pressed to do a less-enthusiastic job of it.

Also, the sloped floors make it easier to see a band from further away, but they also can KILL your back.",review,d2RAl63RTdfZF7kcuKcj-g,2,2,2
bO2rQLEntQLcg675LjEqaA,2011-09-20,23OvLE4OnBydhUSaFDWP1Q,3,"The pizza here is average. It's not bad, but it's not the best pizza I've ever had, either. Was it worth $9.75 for a 12"" personal pizza? No. I paid with a Fox Restaurants gift card, so I can't complain too much about a ""free for me"" meal. I would probably not come back again if it was on my dime. Also, my pizza was a little bit burnt on the crust. It was edible, but I was surprised that they served me slightly burnt pizza at the price of $9.75. My fiance's wasn't-- in fact, they remade his entire pizza and didn't even send it out to us because it had a hole in the crust.",review,btTx6B1JDp0cAiGtJ21xsQ,0,0,0
c7VgGP8xT25OSReok6fwcQ,2012-08-05,AnNg4KAEPHCR13369YKZgw,5,"...the customer service alone gets 5 stars, but when you factor in the semi-annual sales it is more like 6.  Having been to a number of Nordstrom's in multiple cities I'd put this particular location on the same level as those in San Francisco (without the assinine traffic to contend with) and Seattle and only a notch below the best of the best in Chicago.  

Living in a city with a Nordstrom and a Nordstrom Rack is going to be a daily exercise in resisting temptation.",review,5lq4LkrviYgQ4LJNsBYHcA,2,2,0
2FudHUhV9U54dm0S1ePuCw,2011-04-25,RtcByaIHK678WXT-2TP3nQ,4,"Good coffee and they always take care of what i need in a timely manner. Never mind the fact it is literally 20 yards from my front door, but that may play into my liking of the establishment.  Either way you should check it out and enjoy some free Wifi.",review,qT17WVkJi0RvQ4nNPN6NDw,0,1,0
MAXKQMjuOQ17EAbKoTfUwQ,2010-12-06,LV_EtbE7K_5zZ6-XU1pHkQ,1,"The absolute worse service I've encountered. My boyfriend, son and I sat at a tepan table, we were ignored for a good 15-20 minutes until my boyfriend had to ask the manager to please have someone get us something to drink. Once we had our drinks, it took another 20 minutes to order our food. By that time, another family sat at our table. My son & boyfriend ordered a meal from the tepan menu, I had sushi. Everyone on that table got their meal and I still didn't get my sushi. I asked the server to please bring it and she brought someone else's order, I had to wait another 20 minutes for my sushi. The family on our table were so upset for us as well. 

The food is excellent, the service is so poor I am disappointed. I advise anyone who comes here to sit at the sushi bar and deal with the Chefs, they are great. I talked to the owner and she was just as bad as the servers. 

I then gave it another try. I met my girlfriends there. We had dinner, spent over $200. We then moved over to the bar area and were completely forgotten about. We asked the manager/owner to please have someone come take care of us and we were told that they were concerned because we were drinking and had kids with us. One of my girlfriends had her kids but she was not drinking. I was offended that she tried to cover up the poor service with her so-called concern. 

Again, food is great service is lousy. I am so disappointed and will not go back. I will look elsewhere for my Caliente Rolls. I hear Blu at the Wigwam is really good and servers are hospitable.",review,FmBpiDp6KMjlP3mKKp8vGA,0,1,0
jf4RUa9EQO37hqxRCxbEXQ,2010-12-09,XC4rh_9jtl27QK4bu7a58w,5,"I am a huge fan of Saigon Nites. A friend and I regularly eat here (once weekly) and we have NEVER had a bad experience. The Steak Pho is amazing. Typically when I Have Pho I load it up with hot sauces, chili oil, etc...not at Saigon! Their Pho is ready to rock and roll the second it leaves the kitchen. Two thumbs way up!",review,hf49J3TgNaiCmgcY3ehOjA,0,0,0
_yW2zLQAmqhj2m7rBbpFPw,2012-05-27,_HibfwML2alOCvvgqgzKvQ,5,"Food is good to the tummy. To me this is better than in and out burger. Place is spotless,  friendly service, and wide selection.",review,-Fi7zyYkdWrrChGRF4mIBQ,0,1,0
zMa6YoEekpABg1HZnnTZdg,2011-08-07,RyVBraOxcGl4zNraQkLP9g,5,"Last night we met friends at Hillstone's and we truly enjoyed a great meal and great atmosphere.  
We were met by a very friendly and helpful server who took great care of us the entire evening.  We started out with a wonderful wine recommended by our server, she let us taste 3 kinds before we chose what suited us.  We went on to enjoy the savory spinach and artichoke dip as well as fresh baked bread served with some olives and olive oil.  The caeser salad was a very large portion almost could have been my entree and the dressing was so fresh and light.  The croutons crisp and fresh baked.  We all ordered the hawaiian ribeye, OMG!! So moist and so juicy - the flavor was so fabulous and I could only eat half of it.  The loaded baked potato was also wonderful and very large.  I ended up taking half my meal home and was really happy that they let us sit quite awhile to chat with our friends after our meal was over (we were way too full for dessert however the server brought us a complimentary slice of key lime pie which my husband and friends said were fabulous I just was too full to try it) we never were rushed out and they kept refilling our drinks I can't wait to go back.  Was always a fan of Houston's in NYC and this was very much the same and enjoyed the jazzy low music in the background and the dim lighting that was warm and relaxing.",review,NxqcDEUm4FNDSxMYXlV6gA,0,0,0
xY1sPHTA2RGVFlh5tZhs9g,2012-06-18,-o_qtnxf_3upxkltWeGcLg,4,"I was here over Memorial Weekend with my friend. We waited 10 minutes and got a great table outside.
Our server was so friendly and helped up with suggestions. We probably ordered to much, but some how we did manage to eat it all.
I highly recommend their burrata. It was the 2nd best I've ever had. And we had 2 different meats & the olives. The serving sizes on the meats was very generous given the price. the olives were delish too.
Give this place a try if you haven't yet. Also, the decor is really cool.",review,qUdXbLXXMjvFmf0_DTODiQ,1,0,0
